I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
training #: 10548 testing #: 1463
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: Tesla K40c
major: 3 minor: 5 memoryClockRate (GHz) 0.745
pciBusID 0000:07:00.0
Total memory: 11.17GiB
Free memory: 11.10GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K40c, pci bus id: 0000:07:00.0)
training error: 2702, training loss: 6323.02075195, Testing error: 701, loss: 12230.0185547
training error: 2775, training loss: 6317.50649414, Testing error: 703, loss: 12228.6738281
training error: 3174, training loss: 6303.29277344, Testing error: 749, loss: 12227.6855469
training error: 5563, training loss: 6288.61064453, Testing error: 1001, loss: 12238.4179688
training error: 2873, training loss: 6270.77138672, Testing error: 707, loss: 12223.0488281
training error: 4932, training loss: 6267.93100586, Testing error: 947, loss: 12221.8964844
training error: 4860, training loss: 6256.26557617, Testing error: 957, loss: 12223.0126953
training error: 3472, training loss: 6242.83520508, Testing error: 765, loss: 12208.4794922
training error: 1927, training loss: 6227.45883789, Testing error: 599, loss: 12192.28125
training error: 4142, training loss: 6225.08378906, Testing error: 841, loss: 12202.3359375
training error: 2755, training loss: 6215.11811523, Testing error: 683, loss: 12196.0810547
training error: 2384, training loss: 6194.58769531, Testing error: 653, loss: 12186.09375
training error: 2501, training loss: 6178.19741211, Testing error: 653, loss: 12190.2480469
training error: 2326, training loss: 6172.05981445, Testing error: 647, loss: 12187.2714844
training error: 1871, training loss: 6166.32460937, Testing error: 593, loss: 12178.7226562
training error: 2846, training loss: 6152.67695312, Testing error: 725, loss: 12177.5908203
training error: 3887, training loss: 6142.01557617, Testing error: 827, loss: 12175.1230469
training error: 2614, training loss: 6132.99833984, Testing error: 691, loss: 12170.4804688
training error: 3855, training loss: 6120.09306641, Testing error: 815, loss: 12165.5410156
training error: 2364, training loss: 6119.60288086, Testing error: 657, loss: 12160.6796875
training error: 2236, training loss: 6096.67211914, Testing error: 633, loss: 12155.8896484
training error: 2272, training loss: 6084.04980469, Testing error: 641, loss: 12154.1142578
training error: 1841, training loss: 6076.38149414, Testing error: 597, loss: 12149.5195312
training error: 2383, training loss: 6066.8190918, Testing error: 671, loss: 12159.3623047
training error: 2970, training loss: 6054.08066406, Testing error: 723, loss: 12150.8466797
training error: 2828, training loss: 6037.58237305, Testing error: 693, loss: 12144.6601562
training error: 2429, training loss: 6047.40166016, Testing error: 649, loss: 12135.3837891
training error: 2438, training loss: 6024.56894531, Testing error: 663, loss: 12134.0595703
training error: 2636, training loss: 6007.9887207, Testing error: 699, loss: 12131.8291016
training error: 2901, training loss: 6007.81689453, Testing error: 729, loss: 12131.6601562
training error: 2268, training loss: 5996.55439453, Testing error: 651, loss: 12125.078125
training error: 2128, training loss: 5981.2222168, Testing error: 629, loss: 12122.5136719
training error: 2034, training loss: 5971.26152344, Testing error: 625, loss: 12116.3007812
training error: 2683, training loss: 5967.22636719, Testing error: 683, loss: 12122.5644531
training error: 3779, training loss: 5955.0375, Testing error: 799, loss: 12121.890625
training error: 3513, training loss: 5941.54765625, Testing error: 789, loss: 12120.2207031
training error: 4691, training loss: 5938.46210938, Testing error: 877, loss: 12115.1757812
training error: 4201, training loss: 5914.61640625, Testing error: 833, loss: 12111.9257812
training error: 2647, training loss: 5914.27060547, Testing error: 689, loss: 12102.5771484
training error: 2906, training loss: 5918.13447266, Testing error: 723, loss: 12103.46875
training error: 2200, training loss: 5899.50351562, Testing error: 651, loss: 12097.9306641
training error: 2226, training loss: 5884.67924805, Testing error: 655, loss: 12096.2333984
training error: 2543, training loss: 5875.9277832, Testing error: 707, loss: 12101.0576172
training error: 2021, training loss: 5863.70507812, Testing error: 621, loss: 12094.4726562
training error: 2575, training loss: 5847.93369141, Testing error: 701, loss: 12089.2763672
training error: 3136, training loss: 5850.46845703, Testing error: 753, loss: 12089.4248047
training error: 2494, training loss: 5839.3140625, Testing error: 677, loss: 12091.6601562
training error: 3167, training loss: 5827.68461914, Testing error: 743, loss: 12094.6640625
training error: 2763, training loss: 5821.45244141, Testing error: 729, loss: 12089.6035156
training error: 2003, training loss: 5804.27158203, Testing error: 615, loss: 12088.5605469
training error: 2706, training loss: 5796.51435547, Testing error: 703, loss: 12093.9296875
training error: 2488, training loss: 5781.68676758, Testing error: 685, loss: 12092.0664062
training error: 2321, training loss: 5773.12802734, Testing error: 653, loss: 12086.3125
training error: 1980, training loss: 5771.78466797, Testing error: 615, loss: 12085.9072266
training error: 3990, training loss: 5759.59555664, Testing error: 847, loss: 12095.3720703
training error: 4416, training loss: 5741.565625, Testing error: 923, loss: 12097.3417969
training error: 3187, training loss: 5743.45322266, Testing error: 761, loss: 12090.9072266
training error: 3456, training loss: 5727.77436523, Testing error: 775, loss: 12096.8916016
training error: 4975, training loss: 5732.91142578, Testing error: 939, loss: 12099.1699219
training error: 2504, training loss: 5718.26186523, Testing error: 687, loss: 12083.7666016
training error: 4224, training loss: 5704.02080078, Testing error: 893, loss: 12091.7890625
training error: 3259, training loss: 5692.68637695, Testing error: 737, loss: 12082.6210938
training error: 2403, training loss: 5689.0496582, Testing error: 669, loss: 12078.2324219
training error: 2047, training loss: 5671.38461914, Testing error: 625, loss: 12081.1025391
training error: 3656, training loss: 5659.84921875, Testing error: 827, loss: 12082.0009766
training error: 2608, training loss: 5658.12919922, Testing error: 697, loss: 12080.3935547
training error: 1910, training loss: 5648.14829102, Testing error: 617, loss: 12081.7070312
training error: 2218, training loss: 5640.73769531, Testing error: 663, loss: 12079.9082031
training error: 2728, training loss: 5636.3456543, Testing error: 735, loss: 12079.8886719
training error: 2464, training loss: 5627.14428711, Testing error: 679, loss: 12074.4824219
training error: 2604, training loss: 5606.66689453, Testing error: 699, loss: 12081.6035156
training error: 2348, training loss: 5597.08271484, Testing error: 677, loss: 12077.2431641
training error: 2814, training loss: 5594.5847168, Testing error: 711, loss: 12076.7080078
training error: 1926, training loss: 5595.32802734, Testing error: 623, loss: 12075.0068359
training error: 5209, training loss: 5584.47895508, Testing error: 985, loss: 12096.5322266
training error: 2177, training loss: 5572.84921875, Testing error: 679, loss: 12080.3320312
training error: 1901, training loss: 5561.46967773, Testing error: 617, loss: 12068.9257812
training error: 2602, training loss: 5557.72895508, Testing error: 711, loss: 12077.84375
training error: 2165, training loss: 5547.96210937, Testing error: 663, loss: 12078.8837891
training error: 2718, training loss: 5537.74677734, Testing error: 739, loss: 12080.8652344
training error: 2202, training loss: 5536.01625977, Testing error: 659, loss: 12082.0214844
training error: 2991, training loss: 5519.56616211, Testing error: 747, loss: 12085.4941406
training error: 6236, training loss: 5508.13608398, Testing error: 1111, loss: 12111.2353516
training error: 4931, training loss: 5508.32138672, Testing error: 977, loss: 12105.4013672
training error: 1949, training loss: 5500.78974609, Testing error: 631, loss: 12086.4433594
training error: 2087, training loss: 5488.82109375, Testing error: 651, loss: 12092.4667969
training error: 3168, training loss: 5479.88876953, Testing error: 749, loss: 12087.9853516
training error: 2071, training loss: 5474.578125, Testing error: 637, loss: 12088.8496094
training error: 2377, training loss: 5466.41118164, Testing error: 681, loss: 12090.2441406
training error: 2614, training loss: 5452.47958984, Testing error: 701, loss: 12091.7148438
training error: 1921, training loss: 5450.60644531, Testing error: 631, loss: 12094.7294922
training error: 2991, training loss: 5444.11635742, Testing error: 763, loss: 12096.6865234
training error: 4572, training loss: 5434.09169922, Testing error: 889, loss: 12105.1298828
training error: 2669, training loss: 5425.68730469, Testing error: 727, loss: 12099.8515625
training error: 2571, training loss: 5407.59355469, Testing error: 705, loss: 12097.2685547
training error: 2401, training loss: 5409.17783203, Testing error: 679, loss: 12099.53125
training error: 2475, training loss: 5406.66206055, Testing error: 679, loss: 12098.6875
training error: 2209, training loss: 5396.40551758, Testing error: 663, loss: 12104.0234375
training error: 3907, training loss: 5379.11044922, Testing error: 893, loss: 12118.3779297
training error: 3594, training loss: 5378.09318848, Testing error: 795, loss: 12108.359375
training error: 4431, training loss: 5369.85246582, Testing error: 915, loss: 12117.9433594
training error: 3662, training loss: 5363.92399902, Testing error: 821, loss: 12111.8603516
training error: 2452, training loss: 5356.81040039, Testing error: 673, loss: 12110.5009766
training error: 1833, training loss: 5343.73469238, Testing error: 611, loss: 12115.7890625
training error: 2084, training loss: 5341.9505127, Testing error: 637, loss: 12117.4042969
training error: 2988, training loss: 5328.10151367, Testing error: 731, loss: 12110.3818359
training error: 2508, training loss: 5323.10554199, Testing error: 679, loss: 12114.5664062
training error: 2259, training loss: 5316.88723145, Testing error: 675, loss: 12117.71875
training error: 2138, training loss: 5306.37868652, Testing error: 657, loss: 12118.9277344
training error: 3198, training loss: 5303.70058594, Testing error: 795, loss: 12131.2304688
training error: 1603, training loss: 5293.07321777, Testing error: 587, loss: 12124.984375
training error: 3766, training loss: 5286.25842285, Testing error: 831, loss: 12142.7236328
training error: 1809, training loss: 5280.19675293, Testing error: 617, loss: 12126.8789062
training error: 2684, training loss: 5276.35195313, Testing error: 731, loss: 12133.5429688
training error: 2459, training loss: 5265.62612305, Testing error: 683, loss: 12129.3701172
training error: 2714, training loss: 5265.0534668, Testing error: 703, loss: 12131.640625
training error: 2484, training loss: 5256.75722656, Testing error: 683, loss: 12130.1464844
training error: 2180, training loss: 5248.05957031, Testing error: 649, loss: 12135.3730469
training error: 2936, training loss: 5236.27121582, Testing error: 751, loss: 12140.5976562
training error: 3051, training loss: 5232.00913086, Testing error: 739, loss: 12141.796875
training error: 3255, training loss: 5230.10439453, Testing error: 779, loss: 12142.6162109
training error: 2294, training loss: 5218.32216797, Testing error: 669, loss: 12142.5566406
training error: 4268, training loss: 5213.70458984, Testing error: 871, loss: 12157.2197266
training error: 3066, training loss: 5207.19892578, Testing error: 767, loss: 12155.4013672
training error: 1798, training loss: 5199.15585938, Testing error: 617, loss: 12151.3164062
training error: 3057, training loss: 5191.47495117, Testing error: 733, loss: 12157.9492188
training error: 4187, training loss: 5195.41445312, Testing error: 913, loss: 12165.7480469
training error: 4155, training loss: 5180.83510742, Testing error: 875, loss: 12174.2373047
training error: 5604, training loss: 5171.91315918, Testing error: 1035, loss: 12183.8710938
training error: 5342, training loss: 5162.71938477, Testing error: 1039, loss: 12182.484375
training error: 3718, training loss: 5159.15061035, Testing error: 829, loss: 12164.765625
training error: 3099, training loss: 5147.51669922, Testing error: 761, loss: 12168.0429688
training error: 1774, training loss: 5141.78259277, Testing error: 607, loss: 12167.2226562
training error: 2848, training loss: 5136.27636719, Testing error: 739, loss: 12169.1591797
training error: 2114, training loss: 5124.23200684, Testing error: 649, loss: 12167.2890625
training error: 2368, training loss: 5127.82167969, Testing error: 683, loss: 12172.7353516
training error: 1988, training loss: 5118.70749512, Testing error: 633, loss: 12169.5771484
training error: 3745, training loss: 5108.4793457, Testing error: 823, loss: 12176.2294922
training error: 3473, training loss: 5108.08608398, Testing error: 799, loss: 12180.6416016
training error: 4083, training loss: 5088.17380371, Testing error: 881, loss: 12180.6523438
training error: 2079, training loss: 5098.64775391, Testing error: 649, loss: 12176.7451172
training error: 1912, training loss: 5077.93901367, Testing error: 615, loss: 12186.4453125
training error: 2414, training loss: 5076.08381348, Testing error: 693, loss: 12184.3759766
training error: 1544, training loss: 5078.90273438, Testing error: 581, loss: 12185.7636719
training error: 2223, training loss: 5066.87460937, Testing error: 685, loss: 12192.5058594
training error: 2139, training loss: 5060.08798828, Testing error: 651, loss: 12188.7314453
training error: 3512, training loss: 5054.95727539, Testing error: 821, loss: 12201.3300781
training error: 3563, training loss: 5044.79958496, Testing error: 823, loss: 12204.0761719
training error: 1785, training loss: 5038.03862305, Testing error: 615, loss: 12197.15625
training error: 2099, training loss: 5030.90290527, Testing error: 645, loss: 12193.5966797
training error: 1928, training loss: 5027.14890137, Testing error: 643, loss: 12195.2597656
training error: 2442, training loss: 5016.90419922, Testing error: 695, loss: 12202.6318359
training error: 2270, training loss: 5016.5963623, Testing error: 679, loss: 12204.8710938
training error: 2299, training loss: 5007.71855469, Testing error: 683, loss: 12204.7324219
training error: 2717, training loss: 5002.08635254, Testing error: 747, loss: 12208.9853516
training error: 1491, training loss: 4990.99177246, Testing error: 581, loss: 12216.0019531
training error: 4933, training loss: 4990.32070312, Testing error: 971, loss: 12235.5439453
training error: 2887, training loss: 4988.34577637, Testing error: 731, loss: 12225.3457031
training error: 1737, training loss: 4979.35837402, Testing error: 605, loss: 12220.0859375
training error: 1725, training loss: 4972.8314209, Testing error: 613, loss: 12226.9082031
training error: 2008, training loss: 4971.63710938, Testing error: 653, loss: 12228.1396484
training error: 2714, training loss: 4963.4579834, Testing error: 733, loss: 12234.1191406
training error: 2513, training loss: 4954.22766113, Testing error: 733, loss: 12237.6894531
training error: 2074, training loss: 4951.79055176, Testing error: 655, loss: 12232.6835938
training error: 1771, training loss: 4937.29760742, Testing error: 619, loss: 12237.5585938
training error: 2682, training loss: 4932.76503906, Testing error: 719, loss: 12240.6738281
training error: 2644, training loss: 4929.42219238, Testing error: 727, loss: 12245.625
training error: 3908, training loss: 4931.2810791, Testing error: 837, loss: 12244.5957031
training error: 1904, training loss: 4920.86782227, Testing error: 619, loss: 12244.4648438
training error: 3541, training loss: 4908.21398926, Testing error: 815, loss: 12250.9189453
training error: 1996, training loss: 4904.16333008, Testing error: 655, loss: 12244.03125
training error: 1710, training loss: 4896.45639648, Testing error: 609, loss: 12240.7636719
training error: 1720, training loss: 4895.64157715, Testing error: 607, loss: 12248.6181641
training error: 2110, training loss: 4887.90441895, Testing error: 637, loss: 12257.5625
training error: 3005, training loss: 4882.55808105, Testing error: 753, loss: 12264.3339844
training error: 2433, training loss: 4874.60966797, Testing error: 691, loss: 12259.4990234
training error: 4067, training loss: 4875.53747559, Testing error: 889, loss: 12272.3925781
training error: 3659, training loss: 4867.39016113, Testing error: 833, loss: 12274.6953125
training error: 1742, training loss: 4856.38439941, Testing error: 615, loss: 12272.2851562
training error: 2521, training loss: 4854.12124023, Testing error: 685, loss: 12272.765625
training error: 2831, training loss: 4847.6703125, Testing error: 723, loss: 12274.0283203
training error: 2604, training loss: 4845.10043945, Testing error: 733, loss: 12275.2822266
training error: 1940, training loss: 4837.7282959, Testing error: 643, loss: 12275.5117188
training error: 1690, training loss: 4836.54206543, Testing error: 605, loss: 12281.7128906
training error: 5286, training loss: 4825.90627441, Testing error: 1031, loss: 12305.2539062
training error: 4639, training loss: 4821.9854248, Testing error: 937, loss: 12304.578125
training error: 1697, training loss: 4818.39194336, Testing error: 603, loss: 12286.6650391
training error: 2024, training loss: 4813.22575684, Testing error: 651, loss: 12286.7675781
training error: 2944, training loss: 4801.61171875, Testing error: 757, loss: 12297.3701172
training error: 1689, training loss: 4805.30102539, Testing error: 607, loss: 12292.4716797
training error: 3066, training loss: 4789.43825684, Testing error: 777, loss: 12295.6494141
training error: 2682, training loss: 4787.85861816, Testing error: 707, loss: 12292.9960938
training error: 2610, training loss: 4771.99436035, Testing error: 733, loss: 12298.7783203
training error: 4079, training loss: 4770.61757813, Testing error: 841, loss: 12306.1464844
training error: 2070, training loss: 4772.82998047, Testing error: 637, loss: 12300.546875
training error: 3358, training loss: 4770.27463379, Testing error: 817, loss: 12306.7792969
training error: 2541, training loss: 4762.09736328, Testing error: 715, loss: 12312.1972656
training error: 2364, training loss: 4753.00710449, Testing error: 689, loss: 12315.0849609
training error: 1637, training loss: 4746.0236084, Testing error: 601, loss: 12305.8408203
training error: 2663, training loss: 4746.22163086, Testing error: 715, loss: 12312.6230469
training error: 2440, training loss: 4733.19077148, Testing error: 707, loss: 12319.1484375
training error: 2729, training loss: 4726.53754883, Testing error: 711, loss: 12319.9365234
training error: 2761, training loss: 4729.40454102, Testing error: 733, loss: 12325.6669922
training error: 5169, training loss: 4719.66525879, Testing error: 979, loss: 12335.4277344
training error: 2522, training loss: 4718.94157715, Testing error: 691, loss: 12318.3515625
training error: 2712, training loss: 4710.50856934, Testing error: 717, loss: 12325.9355469
training error: 3185, training loss: 4706.8517334, Testing error: 787, loss: 12333.2734375
training error: 2389, training loss: 4697.15068359, Testing error: 673, loss: 12328.5585938
training error: 3080, training loss: 4695.99272461, Testing error: 781, loss: 12335.5644531
training error: 3850, training loss: 4691.81491699, Testing error: 867, loss: 12346.9912109
training error: 1800, training loss: 4688.21682129, Testing error: 605, loss: 12338.0732422
training error: 1446, training loss: 4683.62805176, Testing error: 573, loss: 12340.8125
training error: 2272, training loss: 4677.06386719, Testing error: 655, loss: 12344.7167969
training error: 2325, training loss: 4668.07158203, Testing error: 677, loss: 12351.3574219
training error: 2427, training loss: 4666.73549805, Testing error: 697, loss: 12353.578125
training error: 4083, training loss: 4666.52521973, Testing error: 899, loss: 12366.6796875
training error: 4897, training loss: 4648.61506348, Testing error: 951, loss: 12361.2548828
training error: 3279, training loss: 4652.69389648, Testing error: 765, loss: 12362.1728516
training error: 2782, training loss: 4644.96821289, Testing error: 753, loss: 12367.7988281
training error: 2411, training loss: 4645.15734863, Testing error: 699, loss: 12359.3837891
training error: 2126, training loss: 4633.64726562, Testing error: 651, loss: 12358.9169922
training error: 2672, training loss: 4630.72041016, Testing error: 733, loss: 12371.3125
training error: 1652, training loss: 4622.98164063, Testing error: 597, loss: 12355.6240234
training error: 2988, training loss: 4617.86179199, Testing error: 739, loss: 12365.3046875
training error: 1635, training loss: 4613.12590332, Testing error: 599, loss: 12368.0234375
training error: 4123, training loss: 4611.61882324, Testing error: 907, loss: 12381.9287109
training error: 3488, training loss: 4606.70498047, Testing error: 817, loss: 12381.5664062
training error: 2951, training loss: 4592.68466797, Testing error: 753, loss: 12380.0537109
training error: 1729, training loss: 4593.7529541, Testing error: 611, loss: 12373.6621094
training error: 2876, training loss: 4585.14106445, Testing error: 763, loss: 12385.0
training error: 2380, training loss: 4586.72473145, Testing error: 701, loss: 12383.6972656
training error: 2919, training loss: 4574.62475586, Testing error: 763, loss: 12391.0605469
training error: 3460, training loss: 4578.61848145, Testing error: 815, loss: 12392.453125
training error: 1883, training loss: 4562.5989502, Testing error: 631, loss: 12391.5566406
training error: 2818, training loss: 4563.34680176, Testing error: 747, loss: 12397.8369141
training error: 2091, training loss: 4554.53735352, Testing error: 677, loss: 12391.0527344
training error: 2213, training loss: 4550.46489258, Testing error: 691, loss: 12399.1464844
training error: 2311, training loss: 4546.1190918, Testing error: 685, loss: 12399.8935547
training error: 1965, training loss: 4548.35476074, Testing error: 637, loss: 12396.0859375
training error: 2235, training loss: 4541.26079102, Testing error: 683, loss: 12396.3583984
training error: 3151, training loss: 4532.73791504, Testing error: 763, loss: 12401.1601562
training error: 3259, training loss: 4523.27871094, Testing error: 805, loss: 12410.7285156
training error: 3350, training loss: 4531.19504395, Testing error: 789, loss: 12417.0498047
training error: 3038, training loss: 4519.44912109, Testing error: 761, loss: 12413.2509766
training error: 3008, training loss: 4516.6104248, Testing error: 789, loss: 12419.0458984
training error: 2062, training loss: 4501.61069336, Testing error: 643, loss: 12412.6728516
training error: 1397, training loss: 4504.73891602, Testing error: 571, loss: 12412.0019531
training error: 2131, training loss: 4496.61362305, Testing error: 651, loss: 12422.6308594
training error: 2675, training loss: 4500.87739258, Testing error: 727, loss: 12427.234375
training error: 1932, training loss: 4493.48547363, Testing error: 657, loss: 12425.7177734
training error: 3414, training loss: 4476.30544434, Testing error: 825, loss: 12439.5683594
training error: 1631, training loss: 4479.09755859, Testing error: 599, loss: 12430.0019531
training error: 2292, training loss: 4476.65825195, Testing error: 675, loss: 12438.5341797
training error: 2291, training loss: 4474.68081055, Testing error: 689, loss: 12430.3876953
training error: 3879, training loss: 4470.79465332, Testing error: 855, loss: 12435.9365234
training error: 1624, training loss: 4466.87849121, Testing error: 597, loss: 12426.8154297
training error: 2782, training loss: 4465.95656738, Testing error: 737, loss: 12440.1025391
training error: 1813, training loss: 4450.66276855, Testing error: 627, loss: 12441.09375
training error: 1625, training loss: 4451.54655762, Testing error: 607, loss: 12444.2714844
training error: 1771, training loss: 4436.42141113, Testing error: 599, loss: 12446.1933594
training error: 1783, training loss: 4438.04365234, Testing error: 609, loss: 12450.6230469
training error: 2070, training loss: 4437.22382812, Testing error: 647, loss: 12455.3564453
training error: 1896, training loss: 4419.32683105, Testing error: 641, loss: 12463.0361328
training error: 1902, training loss: 4424.67958984, Testing error: 643, loss: 12462.3701172
training error: 1610, training loss: 4419.61621094, Testing error: 593, loss: 12461.8349609
training error: 2116, training loss: 4417.77944336, Testing error: 673, loss: 12470.9960938
training error: 1887, training loss: 4412.04724121, Testing error: 641, loss: 12477.4257812
training error: 1782, training loss: 4412.89719238, Testing error: 617, loss: 12477.9726562
training error: 2616, training loss: 4394.87714844, Testing error: 715, loss: 12480.7314453
training error: 2498, training loss: 4402.56081543, Testing error: 705, loss: 12481.8769531
training error: 2769, training loss: 4392.71577148, Testing error: 707, loss: 12489.3271484
training error: 4451, training loss: 4387.59833984, Testing error: 941, loss: 12493.625
training error: 3096, training loss: 4386.65151367, Testing error: 759, loss: 12489.4912109
training error: 3916, training loss: 4379.12893066, Testing error: 857, loss: 12499.0253906
training error: 2677, training loss: 4377.6713623, Testing error: 719, loss: 12495.7480469
training error: 3585, training loss: 4371.10351562, Testing error: 825, loss: 12498.9140625
training error: 5723, training loss: 4373.71713867, Testing error: 1071, loss: 12515.9980469
training error: 4241, training loss: 4369.19455566, Testing error: 885, loss: 12504.9072266
training error: 3299, training loss: 4358.11894531, Testing error: 787, loss: 12510.3603516
training error: 2773, training loss: 4355.40463867, Testing error: 727, loss: 12514.3320312
training error: 1772, training loss: 4353.97773437, Testing error: 615, loss: 12509.9931641
training error: 2239, training loss: 4343.6651123, Testing error: 671, loss: 12512.3193359
training error: 2172, training loss: 4348.82297363, Testing error: 671, loss: 12515.7539062
training error: 2341, training loss: 4336.68916016, Testing error: 675, loss: 12523.2890625
training error: 2039, training loss: 4337.69604492, Testing error: 653, loss: 12516.0556641
training error: 2278, training loss: 4338.52558594, Testing error: 687, loss: 12519.578125
training error: 2123, training loss: 4321.91262207, Testing error: 663, loss: 12528.0341797
training error: 2900, training loss: 4319.51135254, Testing error: 757, loss: 12538.9072266
training error: 1578, training loss: 4314.37790527, Testing error: 603, loss: 12528.6884766
training error: 2129, training loss: 4313.98518066, Testing error: 661, loss: 12529.4541016
training error: 2793, training loss: 4311.74101562, Testing error: 747, loss: 12536.0410156
training error: 2114, training loss: 4302.51333008, Testing error: 671, loss: 12538.2294922
training error: 2310, training loss: 4294.3378418, Testing error: 703, loss: 12539.0263672
training error: 1949, training loss: 4303.27719727, Testing error: 637, loss: 12535.3349609
training error: 2765, training loss: 4291.27131348, Testing error: 751, loss: 12547.0351562
training error: 1885, training loss: 4289.95202637, Testing error: 635, loss: 12541.7734375
training error: 2611, training loss: 4286.75185547, Testing error: 705, loss: 12540.4052734
training error: 2153, training loss: 4287.0548584, Testing error: 647, loss: 12544.1806641
training error: 2525, training loss: 4269.79799805, Testing error: 713, loss: 12555.8447266
training error: 3356, training loss: 4275.05119629, Testing error: 793, loss: 12564.1523438
training error: 4000, training loss: 4269.95603027, Testing error: 833, loss: 12571.7304688
training error: 3909, training loss: 4268.41762695, Testing error: 873, loss: 12576.8378906
training error: 4433, training loss: 4260.24765625, Testing error: 919, loss: 12572.4150391
training error: 2793, training loss: 4265.51164551, Testing error: 719, loss: 12574.3945312
training error: 1342, training loss: 4248.77773438, Testing error: 565, loss: 12570.4755859
training error: 1702, training loss: 4242.3265625, Testing error: 599, loss: 12568.9238281
training error: 2571, training loss: 4248.56748047, Testing error: 715, loss: 12566.3193359
training error: 3543, training loss: 4236.70466309, Testing error: 803, loss: 12574.8730469
training error: 1547, training loss: 4241.99367676, Testing error: 591, loss: 12577.2460938
training error: 1583, training loss: 4233.33840332, Testing error: 593, loss: 12577.9042969
training error: 1778, training loss: 4218.02480469, Testing error: 625, loss: 12584.1494141
training error: 3390, training loss: 4220.08771973, Testing error: 799, loss: 12589.1220703
training error: 1852, training loss: 4226.20092773, Testing error: 631, loss: 12588.0996094
training error: 2186, training loss: 4217.94685059, Testing error: 667, loss: 12590.8388672
training error: 1641, training loss: 4210.80490723, Testing error: 603, loss: 12594.7119141
training error: 4712, training loss: 4206.65966797, Testing error: 955, loss: 12615.0527344
training error: 2666, training loss: 4206.41933594, Testing error: 709, loss: 12597.8330078
training error: 1651, training loss: 4194.48291016, Testing error: 605, loss: 12598.8789062
training error: 1574, training loss: 4200.91325684, Testing error: 595, loss: 12602.8779297
training error: 2697, training loss: 4192.29997559, Testing error: 715, loss: 12617.3427734
training error: 2705, training loss: 4192.29931641, Testing error: 753, loss: 12623.4472656
training error: 1569, training loss: 4188.61616211, Testing error: 601, loss: 12619.1796875
training error: 1502, training loss: 4181.83125, Testing error: 589, loss: 12624.6992188
training error: 1861, training loss: 4176.61987305, Testing error: 629, loss: 12629.8046875
training error: 1506, training loss: 4169.75351563, Testing error: 591, loss: 12622.4609375
training error: 1820, training loss: 4176.05405273, Testing error: 629, loss: 12627.7529297
training error: 1815, training loss: 4159.83527832, Testing error: 629, loss: 12629.1152344
training error: 2112, training loss: 4155.58581543, Testing error: 665, loss: 12638.2304688
training error: 2702, training loss: 4153.59106445, Testing error: 733, loss: 12634.6171875
training error: 2275, training loss: 4157.10983887, Testing error: 689, loss: 12635.9052734
training error: 1518, training loss: 4153.90871582, Testing error: 593, loss: 12640.5341797
training error: 1526, training loss: 4147.35998535, Testing error: 603, loss: 12647.046875
training error: 2112, training loss: 4143.06433105, Testing error: 685, loss: 12656.0820312
training error: 1957, training loss: 4140.34436035, Testing error: 649, loss: 12658.3994141
training error: 2298, training loss: 4141.87597656, Testing error: 659, loss: 12661.2568359
training error: 1831, training loss: 4137.28154297, Testing error: 649, loss: 12660.7480469
training error: 1526, training loss: 4137.64645996, Testing error: 593, loss: 12660.671875
training error: 1797, training loss: 4130.36494141, Testing error: 629, loss: 12667.6894531
training error: 2686, training loss: 4125.42353516, Testing error: 733, loss: 12675.5839844
training error: 1815, training loss: 4123.24440918, Testing error: 629, loss: 12677.0966797
training error: 2118, training loss: 4118.35732422, Testing error: 655, loss: 12679.1425781
training error: 2803, training loss: 4108.58557129, Testing error: 731, loss: 12684.7119141
training error: 1524, training loss: 4113.01333008, Testing error: 591, loss: 12675.3994141
